Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value
CUST_20802,37,Male,IT & Software,Bengaluru,47400.0,568800,3,Rented,2000000.0,600.0,Suburbs,27.5,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1626,Low,No,0
CUST_12251,43,Female,Unknown,Chennai,94500.0,1134000,4,Rented,4070000.0,1800.0,Suburbs,24.0,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,No,No,Yes,0.9128,High,Yes,4020000
CUST_14612,62,Unknown,Retired,Kolkata,74000.0,890400,4,Owned Flat/House,4120000.0,1200.0,Suburbs,26.8,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,Yes,0.99,High,Yes,3990000
CUST_16424,42,Male,Real Estate & Construction,Hyderabad,242500.0,2910000,4,Rented,4730000.0,2400.0,Any,22.8,Self-use,Yes,1-3 years,Print / Newspaper Ad,Yes,No,No,No,0.1717,Low,No,0
CUST_18070,38,Male,Doctor,Delhi,92700.0,1112400,3,Rented,3770000.0,1200.0,Within City Limits,17.8,Investment,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,No,0.9159,High,Yes,3690000
CUST_13039,28,Female,IT & Software,Delhi,81000.0,973200,4,Rented,3410000.0,900.0,Within City Limits,13.5,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,Yes,Yes,0.99,High,Yes,3320000
CUST_13301,27,Male,Manufacturing & Engineering,Pune,28000.000000000004,336000,4,Rented,2000000.0,1000.0,Periphery / Growth Corridor,25.9,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0862,Low,No,0
CUST_13252,35,Male,Self-Employed / Business,Bengaluru,151500.0,1818000,4,Rented,4870000.0,1200.0,Periphery / Growth Corridor,38.4,Self-use,Yes,6-12 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,4720000
CUST_16893,18,Male,BFSI & Banking,Gurugram,67200.0,806400,2,Rented,3490000.0,900.0,City Centre,5.9,Self-use,Yes,>3 years,Google & Social Media Ads,No,Yes,No,No,0.0562,Low,No,0
CUST_21256,28,Female,Healthcare,Gurugram,71800.0,861600,3,Rented,2980000.0,1000.0,Suburbs,25.1,Self-use,Yes,6-12 months,Print / Newspaper Ad,No,Yes,No,No,0.4455,Medium,Yes,2910000
CUST_20736,25,Male,Government & PSU,Bengaluru,44200.0,530400,2,Rented,2160000.0,900.0,Periphery / Growth Corridor,47.9,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0677,Low,No,0
CUST_19015,40,Male,Education,Delhi,88800.0,1065600,6,Rented,2920000.0,1000.0,Within City Limits,22.8,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.2608,Low,No,0
CUST_21382,49,Male,Government & PSU,Mmr,115300.0,1383600,4,Rented,4029999.9999999995,1197.0,Within City Limits,8.0,Self-use,Yes,0-6 months,Google & Social Media Ads,No,No,No,No,0.2829,Low,No,0
CUST_13747,37,Female,IT & Software,Mumbai,74200.0,890400,6,Owned Flat/House,3250000.0,1000.0,Periphery / Growth Corridor,34.0,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.2103,Low,No,0
CUST_14528,32,Male,Self-Employed / Business,Gurgaon,157800.0,1893600,3,Rented,7070000.0,1200.0,Suburbs,16.2,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0492,Low,No,0
CUST_14418,23,Male,IT & Software,Noida,51000.0,613200,4,Rented,2000000.0,600.0,Unknown,27.4,Investment,Yes,6-12 months,Channel Partner / Broker,No,Yes,No,No,0.3232,Low,No,0
CUST_18121,28,Male,BFSI & Banking,Gurugram,39800.0,477600,4,Rented,2000000.0,900.0,Suburbs,28.3,Self-use,Yes,0-6 months,Channel Partner / Broker,Yes,Yes,No,No,0.4692,Medium,No,0
CUST_15430,49,Male,bfsi,Delhi,263000.0,3159600,4,Rented,8990000.0,2400.0,Within City Limits,13.0,Investment,Yes,>3 years,Channel Partner / Broker,Yes,No,No,No,0.0438,Low,No,0
CUST_13155,30,Male,Government & PSU,Chennai,69900.0,838800,4,Owned Flat/House,3390000.0,1200.0,Within City Limits,22.8,Investment,Yes,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.0758,Low,No,0
CUST_13803,39,Male,Trader,Mumbai,234600.0,2815200,3,Owned Flat/House,10390000.0,1800.0,Suburbs,20.6,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,9870000
CUST_15167,46,Male,Manufacturing & Engineering,Bombay,56000.00000000001,666000,4,Living with Parents,2960000.0,1000.0,Suburbs,27.7,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0432,Low,No,0
CUST_17788,30,Male,it / software,Noida,126000.0,1508400,2,Owned Flat/House,6380000.0,1200.0,Within City Limits,17.7,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,No,0.7951,High,Yes,6110000
CUST_20781,52,Female,Self-Employed / Business,Delhi,240600.0,2887200,6,Owned Flat/House,13130000.0,1500.0,Within City Limits,17.2,Investment,No,6-12 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.9741,High,Yes,12710000
CUST_20706,51,Female,BFSI & Banking,Bengaluru,350600.0,4207200,4,Rented,17770000.0,3000.0,Suburbs,19.6,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0528,Low,No,0
CUST_19059,20,Female,Healthcare,Gurugram,44000.0,528000,3,Rented,2000000.0,1200.0,Periphery / Growth Corridor,32.9,Self-use,Yes,>3 years,Channel Partner / Broker,Yes,Yes,No,No,0.096,Low,No,0
CUST_12206,31,Female,IT & Software,Bengaluru,50500.0,606000,2,Rented,2040000.0,999.0,Suburbs,24.8,Self-use,Yes,>3 years,Channel Partner / Broker,No,Yes,No,No,0.178,Low,No,0
CUST_20296,44,Male,BFSI & Banking,Bombay,376200.0,4514400,5,Rented,16890000.0,2400.0,Periphery / Growth Corridor,37.4,Self-use,No,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.1868,Low,No,0
CUST_19965,62,Female,BFSI & Banking,Ahmedabad,256000.0,3072000,2,Rented,8190000.0,1200.0,Suburbs,27.8,Self-use,Yes,6-12 months,Print / Newspaper Ad,No,Yes,No,No,0.4699,Medium,No,0
CUST_16689,25,Female,Manufacturing & Engineering,Hyderabad,29800.0,357600,1,Owned Flat/House,2000000.0,1200.0,Within City Limits,8.3,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,Yes,Yes,Yes,Yes,0.99,High,Yes,1890000
CUST_12349,44,Unknown,BFSI & Banking,Ahmedabad,211500.0,2538000,6,Owned Flat/House,9900000.0,1500.0,Within City Limits,13.5,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,No,Yes,Yes,Yes,0.99,High,Yes,9540000
CUST_17480,44,Male,BFSI & Banking,Gurugram,174100.0,2089200,4,Living with Parents,9580000.0,1800.0,Within City Limits,13.1,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,No,0.5925,Medium,Yes,9420000
CUST_18086,30,Male,IT & Software,Noida,56600.0,679200,3,Rented,2270000.0,900.0,Unknown,32.9,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,Yes,Yes,No,Yes,0.986,High,Yes,2260000
CUST_12566,40,Male,Self-Employed / Business,Bengaluru,75200.0,902400,4,Rented,3530000.0,1000.0,Within City Limits,16.1,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.1798,Low,No,0
CUST_16770,28,Female,BFSI & Banking,Bombay,66900.0,802800,3,Rented,2560000.0,1200.0,Periphery / Growth Corridor,35.6,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,Yes,No,0.9456,High,Yes,2470000
CUST_14241,28,Male,Manufacturing & Engineering,Bengaluru,86200.0,1034400,2,Owned Flat/House,3620000.0,900.0,Suburbs,20.2,Investment,Yes,0-6 months,Channel Partner / Broker,No,No,No,No,0.1891,Low,Yes,3600000
CUST_19479,28,Female,Business Owner,Kolkata,80400.0,964800,3,Living with Parents,4500000.0,1000.0,Within City Limits,13.4,Self-use,No,0-6 months,Google & Social Media Ads,No,No,No,No,0.3635,Medium,No,0
CUST_13489,38,Unknown,Government & PSU,Gurugram,35800.0,429600,5,Owned Flat/House,2000000.0,1000.0,Periphery / Growth Corridor,39.9,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.6472,Medium,Yes,2000000
CUST_12033,37,Male,Healthcare,Hyderabad,98200.0,1178400,4,Rented,5280000.0,1200.0,Periphery / Growth Corridor,32.2,Investment,Yes,>3 years,Print / Newspaper Ad,No,No,No,No,0.0647,Low,No,0
CUST_10977,32,Male,Banker,Mumbai,57700.0,692400,4,Owned Flat/House,2860000.0,600.0,Any,36.8,Self-use,Yes,>3 years,Google & Social Media Ads,Yes,No,No,No,0.0613,Low,No,0
CUST_18953,30,Male,Manufacturing & Engineering,Gurgaon,91000.0,1092000,2,Living with Parents,3320000.0,600.0,Suburbs,29.8,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.1813,Low,No,0
CUST_12783,40,Female,Self Employed,Chennai,138100.0,1657200,5,Living with Parents,7030000.0,1200.0,Within City Limits,17.3,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0843,Low,No,0
CUST_16210,25,Male,Business,Mumbai,106000.0,1267200,2,Living with Parents,4370000.0,1000.0,Suburbs,17.4,Self-use,Yes,6-12 months,Google & Social Media Ads,Yes,Yes,Yes,No,0.8906,High,Yes,4270000
CUST_14796,42,Male,Government & PSU,Mumbai,165400.0,1984800,5,Living with Parents,9400000.0,1800.0,Within City Limits,22.8,Investment,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.261,Low,No,0
CUST_18428,35,Male,IT & Software,Chennai,90300.0,1083600,3,Living with Parents,3120000.0,1200.0,Suburbs,29.7,Self-use,No,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.2597,Low,No,0
CUST_16771,35,Male,Self-Employed / Business,Gurugram,66600.0,799200,3,Owned Flat/House,2970000.0,900.0,Within City Limits,12.0,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,No,No,No,0.3503,Medium,No,0
CUST_13103,34,Female,IT & Software,Pune,104000.0,1248000,4,Rented,4730000.0,900.0,Within City Limits,22.8,Investment,Yes,1-3 years,Print / Newspaper Ad,Yes,No,No,No,0.082,Low,No,0
CUST_20476,27,Male,BFSI & Banking,Hyderabad,93300.0,1119600,3,Rented,4430000.0,1200.0,Periphery / Growth Corridor,27.4,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,4190000
CUST_14486,37,Male,Healthcare,Pune,244800.0,2937600,6,Owned Flat/House,14120000.0,1500.0,Periphery / Growth Corridor,38.6,Investment,Yes,>3 years,Channel Partner / Broker,No,No,No,No,0.0169,Low,No,0
CUST_10655,29,Female,Retail & Commerce,Mumbai,86700.0,1040400,4,Living with Parents,5200000.0,1200.0,Suburbs,20.1,Self-use,Yes,1-3 years,Channel Partner / Broker,No,No,No,No,0.1834,Low,No,0
CUST_21141,48,Male,Healthcare,Mmr,118400.0,1420800,4,Living with Parents,6270000.0,1200.0,Periphery / Growth Corridor,32.6,Investment,Yes,1-3 years,Direct Walk-in / Exhibition,No,Yes,No,No,0.2608,Low,Yes,6250000
CUST_13281,23,Female,Government,Mumbai,31900.0,382800,4,Living with Parents,2000000.0,1000.0,Suburbs,26.6,Investment,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0691,Low,No,0
CUST_11076,26,Male,IT & Software,Chennai,44700.0,536400,2,Living with Parents,2000000.0,1200.0,Suburbs,23.6,Investment,No,6-12 months,Google & Social Media Ads,Yes,No,No,No,0.1839,Low,No,0
CUST_17943,41,Male,IT & Software,Gurugram,208800.0,2505600,4,Rented,7590000.0,1000.0,Periphery / Growth Corridor,22.8,Self-use,Yes,1-3 years,Direct Walk-in / Exhibition,No,No,No,No,0.0947,Low,No,0
CUST_13394,27,Male,Government,Noida,30600.0,367200,3,Rented,2000000.0,900.0,Suburbs,20.4,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.5379,Medium,Yes,1960000
CUST_10300,34,Male,BFSI & Banking,Mumbai,142700.0,1712400,2,Rented,4980000.0,1500.0,Periphery / Growth Corridor,26.5,Self-use,Yes,6-12 months,Google & Social Media Ads,Yes,Yes,No,No,0.4451,Medium,No,0
CUST_13852,25,Male,IT & Software,Kolkata,44600.0,535200,4,Rented,2000000.0,1000.0,Periphery / Growth Corridor,38.1,Self-use,Yes,0-6 months,Channel Partner / Broker,Yes,Yes,No,No,0.7779,High,Yes,1970000
CUST_14150,35,Male,BFSI & Banking,Bengaluru,45600.0,547200,3,Rented,2620000.0,1200.0,Periphery / Growth Corridor,40.7,Self-use,Yes,0-6 months,Google & Social Media Ads,No,No,No,No,0.2541,Low,No,0
CUST_10041,37,Male,IT & Software,Delhi,86100.0,1033200,3,Living with Parents,3850000.0,900.0,Periphery / Growth Corridor,29.7,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,Yes,0.99,High,Yes,3750000
CUST_13758,29,Female,Manufacturing & Engineering,Pune,28000.0,336000,3,Owned Flat/House,2000000.0,900.0,Periphery / Growth Corridor,35.9,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.6294,Medium,Yes,1990000
CUST_14004,44,Female,BFSI & Banking,Bengaluru,131400.0,1576800,5,Rented,5750000.0,1200.0,Suburbs,22.4,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,Yes,No,No,No,0.3456,Low,No,0
CUST_14112,26,Male,Manufacturing & Engineering,Hyderabad,88700.0,1064400,4,Rented,3560000.0,900.0,City Centre,3.5,Self-use,No,1-3 years,Google & Social Media Ads,No,Yes,Yes,Yes,0.9669,High,Yes,3490000
CUST_14287,49,Male,Government & PSU,Hyderabad,124700.0,1496400,4,Rented,5120000.0,1200.0,Periphery / Growth Corridor,26.0,Self-use,No,>3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0608,Low,No,0
CUST_17748,22,Male,IT & Software,Ahmedabad,76500.0,918000,4,Rented,4200000.0,1200.0,Suburbs,15.8,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0134,Low,No,0
CUST_13259,47,Male,Self-Employed / Business,Delhi,276000.0,3314400,5,Rented,11540000.0,1800.0,Suburbs,27.4,Self-use,No,0-6 months,Print / Newspaper Ad,Yes,Yes,Yes,No,0.9246,High,No,11280000
CUST_17101,43,Male,IT & Software,Mumbai,269200.0,3230400,5,Living with Parents,11270000.0,1800.0,Periphery / Growth Corridor,22.8,Self-use,Yes,6-12 months,Print / Newspaper Ad,No,Yes,Yes,No,0.8424,High,Yes,10980000
CUST_19704,65,Male,Unknown,Kolkata,114200.0,1370400,3,Living with Parents,4670000.0,1000.0,Within City Limits,9.2,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1961,Low,Yes,4580000
CUST_13857,42,Female,PSU Employee,Bengaluru,89200.0,1070400,5,Living with Parents,5090000.0,1000.0,Periphery / Growth Corridor,38.4,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.6758,High,Yes,4950000
CUST_13002,25,Male,govt job,Bengaluru,28000.0,336000,1,Owned Flat/House,2000000.0,900.0,Suburbs,17.4,Investment,Yes,0-6 months,Google & Social Media Ads,Yes,No,No,No,0.2006,Low,Yes,1970000
CUST_16657,22,Male,IT & Software,Kolkata,61000.0,733200,2,Rented,3510000.0,600.0,Within City Limits,12.6,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0111,Low,No,0
CUST_17289,40,Male,Government & PSU,Gurugram,114900.0,1378800,4,Living with Parents,4890000.0,1200.0,City Centre,7.3,Self-use,Yes,6-12 months,Print / Newspaper Ad,No,No,No,No,0.2848,Low,No,0
CUST_14919,68,Female,Retired,Mumbai,221400.0,2656800,4,Owned Flat/House,11040000.0,1800.0,Suburbs,24.8,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,No,No,No,0.2889,Low,No,0
CUST_10390,31,Male,IT & Software,Pune,71000.0,852000,3,Rented,4029999.9999999995,1200.0,Within City Limits,14.1,Self-use,No,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0435,Low,Yes,3990000
CUST_11097,19,Male,it / software,Kolkata,51800.0,621600,1,Rented,2000000.0,600.0,Suburbs,25.3,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0624,Low,Yes,2000000
CUST_21760,31,Male,Healthcare,Kolkata,77100.0,925200,2,Owned Flat/House,3420000.0,1000.0,Suburbs,22.4,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.747,High,Yes,3410000
CUST_19386,29,Male,IT & Software,Mumbai,126900.0,1522800,3,Rented,5090000.0,1000.0,Suburbs,19.5,Self-use,Yes,0-6 months,Channel Partner / Broker,No,No,No,No,0.385,Medium,Yes,5060000
CUST_12613,41,Female,BFSI & Banking,Bengaluru,143200.0,1718400,5,Rented,5170000.0,1200.0,Within City Limits,14.1,Investment,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.1207,Low,No,0
CUST_21566,31,Male,Government & PSU,Chennai,34500.0,414000,2,Living with Parents,2039999.9999999998,600.0,Suburbs,26.5,Self-use,Yes,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.2178,Low,No,0
CUST_10231,53,Female,BFSI & Banking,Kolkata,288000.0,3454800,2,Living with Parents,12730000.0,1800.0,Suburbs,17.7,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.2709,Low,No,0
CUST_21387,38,Male,Finance / BFSI,Mumbai,138500.0,1662000,4,Living with Parents,6440000.0,1200.0,Periphery / Growth Corridor,42.9,Self-use,Yes,6-12 months,Channel Partner / Broker,No,Yes,Yes,Yes,0.9897,High,Yes,6140000
CUST_10111,20,Male,Government & PSU,New Delhi,109200.0,1310400,1,Rented,4070000.0,1200.0,Within City Limits,17.6,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,No,0.3498,Low,No,0
CUST_14480,44,Male,Education,Ahmedabad,241900.0,2902800,4,Owned Flat/House,9190000.0,1800.0,Within City Limits,10.1,Self-use,Yes,0-6 months,Print / Newspaper Ad,No,No,No,No,0.2169,Low,No,0
CUST_12866,37,Male,Banker,Bengaluru,89600.0,1075200,4,Rented,3980000.0,900.0,Periphery / Growth Corridor,34.2,Self-use,Yes,0-6 months,Channel Partner / Broker,Yes,Yes,No,No,0.7675,High,Yes,3880000
CUST_14364,40,Male,Banker,Delhi,89100.0,1069200,4,Rented,3440000.0,900.0,Periphery / Growth Corridor,43.8,Self-use,Yes,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.3088,Low,Yes,3410000
CUST_18606,39,Female,BFSI & Banking,Mumbai,526000.0,6310800,4,Rented,19040000.0,3000.0,Suburbs,16.1,Self-use,No,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.1482,Low,No,0
CUST_10351,40,Male,Healthcare,Hyderabad,117300.0,1407600,4,Rented,5840000.0,1500.0,City Centre,7.6,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.361,Medium,Yes,5760000
CUST_12917,30,Male,Manufacturing & Engineering,Delhi,0.0,604800,4,Owned Flat/House,2540000.0,900.0,Suburbs,17.8,Investment,Yes,6-12 months,Channel Partner / Broker,No,No,No,No,0.2377,Low,No,0
CUST_19871,53,Male,Self-Employed / Business,Mumbai,253200.0,3038400,3,Rented,15120000.0,3000.0,Suburbs,24.9,Investment,No,0-6 months,Google & Social Media Ads,No,Yes,No,No,0.6743,High,No,0
CUST_21357,28,Male,Self-Employed / Business,Hyderabad,35000.0,420000,2,Rented,2000000.0,1000.0,Suburbs,17.7,Self-use,Yes,0-6 months,Channel Partner / Broker,Yes,Yes,Yes,No,0.8763,High,No,0
CUST_18896,41,Male,Unknown,Mumbai,511000.0,6132000,5,Rented,27650000.0,2400.0,Within City Limits,13.3,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1367,Low,No,0
CUST_16270,45,Male,Real Estate & Construction,Mumbai,135400.0,1624800,4,Owned Flat/House,4750000.0,1500.0,Suburbs,20.3,Self-use,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.1401,Low,No,0
CUST_17762,60,Male,Retired,Pune,239800.0,2877600,6,Owned Flat/House,11140000.0,1200.0,Suburbs,29.9,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.2228,Low,Yes,10850000
CUST_11755,33,Male,Government & PSU,Pune,37100.0,445200,4,Living with Parents,4730000.0,1000.0,Within City Limits,17.5,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.9806,High,Yes,1950000
CUST_15467,35,Male,IT & Software,Bengaluru,274500.0,3294000,4,Owned Flat/House,13320000.0,1800.0,Suburbs,19.9,Investment,Yes,>3 years,Print / Newspaper Ad,Yes,No,No,No,0.048,Low,No,0
CUST_17727,56,Male,Government & PSU,Bengaluru,65300.0,783600,5,Owned Flat/House,2120000.0,1200.0,Periphery / Growth Corridor,42.3,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,Yes,0.9574,High,Yes,2120000
CUST_15257,51,Male,Banking,Mumbai,265900.0,3190800,3,Rented,4730000.0,1800.0,Suburbs,15.4,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.9512,High,Yes,11020000
CUST_10094,30,Male,Unknown,Mumbai,185200.0,2222400,4,Owned Flat/House,10670000.0,1500.0,Within City Limits,9.7,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.5145,Medium,Yes,10420000
CUST_14262,33,Male,Real Estate & Construction,Noida,173000.0,2072400,3,Rented,5800000.0,1500.0,Suburbs,20.6,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.8235,High,No,0
CUST_14073,41,Male,Self-Employed / Business,Gurugram,190500.0,2286000,3,Owned Flat/House,9860000.0,1200.0,Periphery / Growth Corridor,38.1,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,No,No,No,0.1004,Low,No,0
CUST_15043,34,Unknown,Retail & Commerce,Mumbai,130700.0,1568400,4,Owned Flat/House,4960000.0,1200.0,Suburbs,19.4,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0686,Low,No,0
CUST_11465,26,Male,Self-Employed / Business,Mumbai,55000.00000000001,660000,3,Living with Parents,2000000.0,1000.0,Periphery / Growth Corridor,28.2,Self-use,Yes,>3 years,Channel Partner / Broker,No,No,No,No,0.0452,Low,No,0
CUST_10736,43,Male,BFSI & Banking,Pune,145400.0,1744800,5,Living with Parents,5790000.0,1000.0,Periphery / Growth Corridor,42.3,Self-use,Yes,>3 years,Google & Social Media Ads,No,Yes,No,No,0.2681,Low,No,0
CUST_13851,31,Male,Retail & Commerce,Pune,28000.0,336000,4,Rented,2000000.0,900.0,City Centre,8.0,Investment,Yes,6-12 months,Google & Social Media Ads,No,Yes,No,No,0.634,Medium,No,0
CUST_15450,52,Male,Healthcare,Bengaluru,237200.0,2846400,4,Rented,4730000.0,1500.0,Suburbs,23.0,Investment,Yes,0-6 months,Print / Newspaper Ad,Yes,Yes,No,No,0.6683,High,Yes,8780000
CUST_13826,47,Male,Unknown,Pune,107000.0,1284000,3,Rented,3350000.0,900.0,Within City Limits,22.8,Investment,Yes,0-6 months,Channel Partner / Broker,Yes,Yes,Yes,No,0.9253,High,Yes,3270000
CUST_19998,56,Male,Trader,Bengaluru,349600.0,4195200,4,Rented,18550000.0,2400.0,Within City Limits,12.1,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.0662,Low,No,0
CUST_20142,41,Female,Education,Bengaluru,128500.0,1542000,3,Rented,4630000.0,1500.0,Periphery / Growth Corridor,38.5,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,No,No,0.7743,High,Yes,4610000
CUST_11482,42,Male,IT & Software,Kolkata,236300.0,2835600,4,Rented,12870000.0,1500.0,Periphery / Growth Corridor,22.8,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0291,Low,No,0
CUST_14592,25,Male,Self-Employed / Business,Mumbai,117000.0,1404000,2,Living with Parents,4370000.0,1800.0,City Centre,8.7,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0428,Low,No,0
CUST_19148,48,Male,Self-Employed / Business,Chennai,247200.0,2966400,3,Rented,10090000.0,1200.0,Periphery / Growth Corridor,40.7,Investment,Yes,6-12 months,Channel Partner / Broker,Yes,No,No,No,0.2011,Low,Yes,9910000
CUST_12530,40,Male,IT & Software,Mumbai,97400.0,1168800,4,Owned Flat/House,5720000.0,1000.0,Suburbs,21.2,Investment,Yes,1-3 years,Google & Social Media Ads,No,No,Yes,Yes,0.7507,High,Yes,5380000
CUST_16160,35,Male,IT,Mumbai,91000.0,1088400,3,Rented,3620000.0000000005,900.0,Periphery / Growth Corridor,40.1,Self-use,Yes,6-12 months,Channel Partner / Broker,No,Yes,No,No,0.4876,Medium,No,0
CUST_10352,29,Male,Manufacturing & Engineering,Pune,43400.0,520800,2,Living with Parents,2000000.0,1200.0,Suburbs,26.2,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.08,Low,No,0
CUST_12899,37,Male,Retired,Delhi,81500.0,978000,2,Rented,4190000.0,1200.0,Periphery / Growth Corridor,42.3,Investment,No,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.08,Low,No,0
CUST_16697,61,Male,govt job,Pune,121200.0,1454400,2,Rented,5870000.0,1200.0,Periphery / Growth Corridor,28.7,Self-use,Yes,1-3 years,Google & Social Media Ads,No,Yes,No,No,0.1762,Low,No,0
CUST_11804,21,Unknown,IT & Software,Bengaluru,154000.0,1848000,1,Owned Flat/House,8900000.0,1200.0,Suburbs,20.9,Self-use,No,6-12 months,Google & Social Media Ads,No,No,No,No,0.1216,Low,No,0
CUST_16898,30,Male,BFSI & Banking,Bombay,63600.0,763200,4,Living with Parents,3460000.0,1000.0,Suburbs,20.9,Self-use,No,0-6 months,Direct Walk-in / Exhibition,No,Yes,No,No,0.5794,Medium,No,0
CUST_19689,41,Male,IT & Software,New Delhi,0.0,924000,6,Owned Flat/House,4010000.0,1500.0,City Centre,22.8,Investment,No,>3 years,Direct Walk-in / Exhibition,Yes,No,No,No,0.0319,Low,No,0
CUST_19931,33,Male,Self-Employed / Business,Mumbai,172000.0,2061600,4,Rented,7290000.000000001,1000.0,Within City Limits,10.0,Self-use,Yes,>3 years,Channel Partner / Broker,No,No,Yes,No,0.2631,Low,No,0
CUST_20452,33,Male,BFSI & Banking,Hyderabad,48100.0,577200,2,Rented,2760000.0,900.0,Within City Limits,17.4,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,Yes,Yes,Yes,0.97,High,Yes,2640000
