Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Enquiry_Date,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value,Outlier_Flag
CUST_17861,36,Male,Government & PSU,Hyderabad,110700.0,1328400.0,5,Rented,5900000.0,1200.0,Suburbs,23.1,Self-use,1,>3 years,Magicbricks / Real Estate Portal,2024-04-15,0,0,0,0,0.0484,Low,0,0.0,Inlier
CUST_14952,32,Male,Real Estate & Construction,Delhi,107700.0,1292400.0,2,Rented,6030000.0,1000.0,City Centre,4.1,Self-use,1,0-6 months,Channel Partner / Broker,2024-02-21,0,1,1,1,0.99,High,1,5760000.0,Inlier
CUST_11902,62,Male,Government & PSU,Hyderabad,325900.0,3910800.0,3,Owned Flat/House,16350000.0,3000.0,Periphery / Growth Corridor,43.0,Self-use,1,6-12 months,Google & Social Media Ads,2024-11-05,0,0,0,0,0.0926,Low,0,0.0,Inlier
CUST_10576,39,Male,BFSI & Banking,Ahmedabad,103700.0,1244400.0,4,Rented,3900000.0,1161.4302290641756,Suburbs,24.6,Investment,1,0-6 months,Print / Newspaper Ad,2024-11-15,0,0,0,0,0.404,Medium,0,0.0,Inlier
CUST_19755,43,Female,BFSI & Banking,Pune,104100.0,1249200.0,4,Rented,4650000.0,1000.0,Periphery / Growth Corridor,43.7,Investment,0,1-3 years,Print / Newspaper Ad,2024-07-20,1,1,0,0,0.3301,Low,0,0.0,Inlier
CUST_19785,37,Male,Real Estate & Construction,Kolkata,126600.0,1519200.0,3,Rented,4400000.0,1500.0,Suburbs,26.2,Self-use,1,1-3 years,Print / Newspaper Ad,2025-07-03,1,1,0,0,0.186,Low,0,0.0,Inlier
CUST_14105,41,Male,BFSI & Banking,Bengaluru,167500.0,2010000.0,5,Rented,8300000.0,1800.0,Periphery / Growth Corridor,31.5,Self-use,1,0-6 months,Print / Newspaper Ad,2025-01-07,0,1,0,1,0.6465,Medium,1,8170000.0,Inlier
CUST_19544,51,Male,IT & Software,Pune,191300.0,2295600.0,3,Owned Flat/House,6600000.0,1200.0,Suburbs,27.0,Investment,1,1-3 years,Print / Newspaper Ad,2025-02-23,0,0,0,0,0.1284,Low,0,0.0,Inlier
CUST_11152,47,Male,IT & Software,Delhi,161000.0,1932000.0,4,Rented,7680000.0,1200.0,City Centre,7.7,Investment,1,1-3 years,Print / Newspaper Ad,2024-03-24,1,1,0,0,0.3122,Low,0,0.0,Inlier
CUST_15554,32,Male,Manufacturing & Engg,Hyderabad,39300.0,471600.0,3,Owned Flat/House,2000000.0,900.0,Suburbs,23.35730818463608,Investment,1,0-6 months,Google & Social Media Ads,2025-04-25,1,1,1,1,0.99,High,1,1940000.0,Inlier
CUST_17030,42,Male,Manufacturing & Engg,Mumbai,139016.57075531437,1668198.8490637725,4,Owned Flat/House,6660000.0,1200.0,Suburbs,29.2,Investment,0,0-6 months,Google & Social Media Ads,2024-06-11,0,0,0,0,0.1694,Low,0,0.0,Inlier
CUST_14775,48,Female,IT & Software,Ahmedabad,417900.0,5014800.0,3,Owned Flat/House,21260000.0,2400.0,Suburbs,43.5,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2024-02-20,0,1,1,1,0.9814,High,1,20290000.0,Inlier
CUST_11554,64,Male,Manufacturing & Engg,Hyderabad,161800.0,1941600.0,4,Living with Parents,8880000.0,2400.0,Suburbs,17.1,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-12-13,1,1,1,1,0.9873,High,1,8470000.0,Inlier
CUST_14548,40,Male,Healthcare & Doctor,Pune,263300.0,3159600.0,4,Rented,18584301.9161712,1500.0,Suburbs,19.8,Self-use,1,0-6 months,Google & Social Media Ads,2024-11-26,1,1,0,1,0.8002,High,1,10140000.0,Inlier
CUST_11653,47,Male,Self-Employed / Business,Chennai,103800.0,1245600.0,4,Rented,5930000.0,1500.0,Suburbs,25.1,Investment,1,>3 years,Channel Partner / Broker,2024-04-05,0,0,0,0,0.0387,Low,0,0.0,Inlier
CUST_17591,46,Male,Government & PSU,Mumbai,269600.0,3235200.0,3,Owned Flat/House,8790000.0,1200.0,Within City Limits,17.3,Investment,1,0-6 months,Print / Newspaper Ad,2025-06-05,1,1,1,1,0.9857,High,1,8450000.0,Inlier
CUST_12775,27,Male,IT & Software,Chennai,87200.0,1046400.0,3,Rented,4100000.0,1200.0,Periphery / Growth Corridor,45.4,Self-use,1,>3 years,Google & Social Media Ads,2024-08-24,0,0,0,0,0.0379,Low,0,0.0,Inlier
CUST_10433,21,Male,IT & Software,Noida,28000.000000000004,336000.00000000006,2,Living with Parents,2000000.0,1000.0,Suburbs,15.8,Investment,1,0-6 months,Google & Social Media Ads,2025-03-10,0,1,0,0,0.332,Low,0,0.0,Inlier
CUST_17209,38,Male,Manufacturing & Engg,Chennai,82100.0,985200.0,4,Rented,3940000.0,1200.0,Within City Limits,14.9,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-03-23,0,1,0,1,0.728,High,1,3860000.0,Inlier
CUST_17102,55,Male,BFSI & Banking,Gurugram,535803.0000000001,6429636.000000002,3,Rented,23680000.0,3000.0,Suburbs,25.0,Self-use,1,6-12 months,Google & Social Media Ads,2025-02-13,1,1,1,0,0.9077,High,0,0.0,Outlier
CUST_13262,31,Female,Government & PSU,Hyderabad,41400.0,496800.0,3,Rented,7312581.997883197,600.0,Periphery / Growth Corridor,47.0,Self-use,1,1-3 years,Google & Social Media Ads,2024-11-16,0,0,0,0,0.0928,Low,0,0.0,Inlier
CUST_17414,38,Male,Manufacturing & Engg,Kolkata,210700.0,2528400.0,4,Rented,15912702.266382936,1591.7796701546915,Periphery / Growth Corridor,25.3,Investment,1,0-6 months,Channel Partner / Broker,2024-06-21,1,1,0,0,0.2457,Low,0,0.0,Inlier
CUST_13770,53,Male,Government & PSU,Noida,131600.0,1579200.0,3,Rented,6840000.0,1200.0,Suburbs,26.5,Investment,1,0-6 months,Direct Walk-in / Exhibition,2024-08-29,1,1,1,1,0.9514,High,1,6650000.0,Inlier
CUST_19348,41,Female,IT & Software,Hyderabad,105400.0,1264800.0,4,Rented,3410000.0,900.0,Suburbs,16.9,Investment,1,0-6 months,Channel Partner / Broker,2025-01-28,0,0,0,1,0.3847,Medium,1,3310000.0,Inlier
CUST_12449,25,Male,Retail & Commerce,Gurugram,28000.0,336000.0,1,Rented,2000000.0,900.0,Suburbs,29.7,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2025-06-26,1,1,0,1,0.7156,High,1,1950000.0,Inlier
CUST_21118,52,Male,Real Estate & Construction,Pune,355100.0,4261200.0,3,Rented,18620000.0,2400.0,Suburbs,19.2,Self-use,1,1-3 years,Channel Partner / Broker,2024-06-22,1,1,0,1,0.9047,High,1,18190000.0,Inlier
CUST_19922,42,Male,Healthcare & Doctor,Delhi,217700.0,2612400.0,3,Owned Flat/House,10740000.0,1800.0,Suburbs,17.8,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-08-30,0,0,0,0,0.0514,Low,0,0.0,Inlier
CUST_10817,38,Male,Manufacturing & Engg,Kolkata,115200.0,1382400.0,4,Owned Flat/House,5620000.0,1200.0,Within City Limits,16.1,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-04-14,1,1,0,0,0.2812,Low,0,0.0,Inlier
CUST_20227,25,Male,Healthcare & Doctor,Gurugram,96000.0,1152000.0,2,Living with Parents,4430000.0,1500.0,Suburbs,18.6,Self-use,1,6-12 months,Google & Social Media Ads,2025-05-07,1,1,0,0,0.4488,Medium,0,0.0,Inlier
CUST_12298,52,Male,Manufacturing & Engg,Pune,399600.0,4795200.0,4,Owned Flat/House,25507610.967044137,1800.0,Suburbs,41.8,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2025-06-10,0,1,0,1,0.4409,Medium,1,19320000.0,Inlier
CUST_12072,25,Male,Manufacturing & Engg,Mumbai,72100.0,865200.0,2,Living with Parents,8872293.139249997,1000.0,Periphery / Growth Corridor,29.2,Investment,1,0-6 months,Magicbricks / Real Estate Portal,2024-12-08,0,1,1,1,0.987,High,1,3110000.0,Inlier
CUST_16810,39,Female,IT & Software,Hyderabad,259800.0,3117600.0,3,Owned Flat/House,8600000.0,1790.0378254655043,Periphery / Growth Corridor,27.6,Investment,1,0-6 months,Channel Partner / Broker,2024-05-16,0,1,1,0,0.8991,High,0,0.0,Inlier
CUST_21751,47,Female,IT & Software,Mumbai,225400.0,2704800.0,4,Rented,7090000.0,1500.0,Suburbs,16.6,Self-use,1,1-3 years,Channel Partner / Broker,2025-05-26,1,1,0,1,0.127,Low,1,7030000.0,Inlier
CUST_19881,36,Male,Manufacturing & Engg,Pune,124100.0,1489200.0,5,Owned Flat/House,4610000.0,1800.0,Periphery / Growth Corridor,46.5,Investment,1,6-12 months,Magicbricks / Real Estate Portal,2024-02-13,0,0,0,1,0.1608,Low,1,4570000.0,Inlier
CUST_10688,24,Male,IT & Software,Hyderabad,28000.0,336000.0,4,Rented,2000000.0,1000.0,Within City Limits,10.7,Investment,1,0-6 months,Channel Partner / Broker,2024-11-05,0,1,0,0,0.421,Medium,0,0.0,Inlier
CUST_21508,59,Male,Retired,Mumbai,391600.0,4699200.0,4,Owned Flat/House,22740000.0,3000.0,Periphery / Growth Corridor,37.8,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-11-01,1,1,0,1,0.0601,Low,1,22620000.0,Inlier
CUST_18637,40,Female,Retail & Commerce,Hyderabad,82600.0,991200.0,5,Rented,3080000.0,600.0,Periphery / Growth Corridor,45.7,Investment,1,0-6 months,Channel Partner / Broker,2024-06-01,1,1,1,1,0.99,High,1,2920000.0,Inlier
CUST_11379,44,Female,BFSI & Banking,Bengaluru,327800.0,3933600.0,3,Owned Flat/House,17090000.0,3000.0,Within City Limits,9.7,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-12-05,0,0,0,0,0.0244,Low,0,0.0,Inlier
CUST_21269,34,Male,Manufacturing & Engg,Mumbai,102700.0,1232400.0,3,Living with Parents,4700000.0,1148.7120507643185,Suburbs,25.8,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-08-03,0,1,0,1,0.7507,High,1,4590000.0,Inlier
CUST_17232,32,Female,Government & PSU,Bengaluru,64500.0,774000.0,4,Living with Parents,2470000.0,1000.0,Periphery / Growth Corridor,35.6,Self-use,0,0-6 months,Magicbricks / Real Estate Portal,2024-03-01,1,1,1,1,0.99,High,1,2350000.0,Inlier
CUST_20050,36,Male,IT & Software,Mumbai,128900.0,1546800.0,4,Owned Flat/House,7370000.0,1197.0,Within City Limits,8.6,Self-use,0,0-6 months,Direct Walk-in / Exhibition,2024-11-25,1,1,0,0,0.311,Low,0,0.0,Inlier
CUST_14656,44,Male,IT & Software,Mumbai,535803.0000000001,6429636.000000002,4,Rented,32938671.26011561,2400.0,City Centre,2.6,Self-use,0,1-3 years,Google & Social Media Ads,2024-12-13,1,1,0,1,0.2208,Low,1,31080000.0,Outlier
CUST_13778,42,Male,Self-Employed / Business,Mumbai,405000.0,4860000.0,4,Living with Parents,13290000.0,2384.330279610656,Suburbs,18.7,Investment,0,0-6 months,Direct Walk-in / Exhibition,2024-03-28,0,0,0,0,0.4022,Medium,0,0.0,Inlier
CUST_14678,51,Female,Self-Employed / Business,Noida,322000.0,3864000.0,4,Owned Flat/House,13440000.0,1200.0,Within City Limits,12.5,Investment,1,0-6 months,Google & Social Media Ads,2024-05-19,1,1,0,1,0.7671,High,1,13190000.0,Inlier
CUST_15407,43,Male,Healthcare & Doctor,Mumbai,244000.0,2928000.0,4,Rented,8650000.0,1736.2656989154461,Within City Limits,17.3,Self-use,1,0-6 months,Google & Social Media Ads,2025-02-09,0,0,0,1,0.2828,Low,1,8470000.0,Inlier
CUST_14963,32,Male,Self-Employed / Business,Pune,65300.0,783600.0,3,Living with Parents,3390000.0,900.0,Periphery / Growth Corridor,29.2,Self-use,1,0-6 months,Direct Walk-in / Exhibition,2025-12-01,0,1,0,1,0.4841,Medium,1,3310000.0,Inlier
CUST_10662,39,Female,Self-Employed / Business,Bengaluru,58100.0,697200.0,3,Rented,3240000.0,978.8806182375349,Suburbs,18.8,Self-use,1,0-6 months,Print / Newspaper Ad,2024-09-22,0,1,0,1,0.6755,High,1,3160000.0,Inlier
CUST_16136,29,Male,IT & Software,Chennai,50800.0,609600.0,3,Rented,2000000.0,1200.0,Suburbs,26.9,Investment,1,1-3 years,Google & Social Media Ads,2024-05-11,0,1,0,0,0.3148,Low,0,0.0,Inlier
CUST_13955,25,Male,Self-Employed / Business,Bengaluru,87000.0,1044000.0,3,Living with Parents,3560000.0,1200.0,Suburbs,20.9,Self-use,1,0-6 months,Google & Social Media Ads,2024-02-12,1,1,1,1,0.99,High,1,3380000.0,Inlier
CUST_16831,39,Male,BFSI & Banking,Chennai,40400.0,484800.0,4,Living with Parents,2000000.0,1200.0,Within City Limits,13.7,Self-use,1,0-6 months,Channel Partner / Broker,2024-04-21,1,1,0,1,0.7643,High,1,1970000.0,Inlier
CUST_12641,35,Male,Retail & Commerce,Bengaluru,52700.0,632400.0,5,Living with Parents,2000000.0,900.0,City Centre,4.5,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-07-16,1,1,1,1,0.9519,High,1,1920000.0,Inlier
CUST_15520,27,Male,BFSI & Banking,Hyderabad,70800.0,849600.0,3,Rented,3790000.0,600.0,Suburbs,26.1,Self-use,1,1-3 years,Channel Partner / Broker,2024-01-21,1,1,0,0,0.1756,Low,0,0.0,Inlier
CUST_14225,29,Male,IT & Software,Delhi,66200.0,794400.0,3,Living with Parents,3470000.0,992.5510675271013,Suburbs,29.5,Self-use,0,1-3 years,Magicbricks / Real Estate Portal,2025-01-26,0,0,0,0,0.059,Low,0,0.0,Inlier
CUST_11207,32,Male,IT & Software,Mumbai,102000.0,1224000.0,2,Rented,5530000.0,1000.0,Suburbs,20.2,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-01-27,0,1,0,1,0.7055,High,1,5420000.0,Inlier
CUST_13306,52,Male,Manufacturing & Engg,Ahmedabad,234600.0,2815200.0,2,Owned Flat/House,7610000.0,1709.4736110829745,City Centre,23.481275827390867,Self-use,1,0-6 months,Direct Walk-in / Exhibition,2025-06-16,0,0,0,0,0.407,Medium,0,0.0,Inlier
CUST_15876,37,Male,Manufacturing & Engg,Mumbai,124520.81402647236,1494249.7683176682,3,Rented,3300000.0,1200.0,Suburbs,46.8,Self-use,1,6-12 months,Google & Social Media Ads,2024-04-18,1,1,1,1,0.9889,High,1,3200000.0,Inlier
CUST_19509,40,Male,BFSI & Banking,Hyderabad,149100.0,1789200.0,5,Rented,5830000.0,1800.0,City Centre,6.5,Self-use,1,6-12 months,Google & Social Media Ads,2024-01-10,0,0,0,0,0.2716,Low,0,0.0,Inlier
CUST_21126,33,Female,BFSI & Banking,Chennai,123000.0,1476000.0,3,Living with Parents,4880000.0,1200.0,City Centre,3.2,Self-use,1,>3 years,Channel Partner / Broker,2024-05-19,0,0,0,0,0.0418,Low,0,0.0,Inlier
CUST_14363,33,Male,IT & Software,Noida,122800.0,1473600.0,3,Living with Parents,4820000.0,1000.0,Periphery / Growth Corridor,23.50059123849338,Self-use,1,0-6 months,Google & Social Media Ads,2024-03-23,0,0,0,1,0.3495,Low,1,4790000.0,Inlier
CUST_12012,49,Male,BFSI & Banking,Bengaluru,535803.0000000001,6429636.000000002,4,Owned Flat/House,19070000.0,2400.0,Periphery / Growth Corridor,43.1,Self-use,1,0-6 months,Google & Social Media Ads,2024-08-14,0,0,0,0,0.3665,Medium,0,0.0,Outlier
CUST_14960,31,Male,Government & PSU,Hyderabad,109307.1106512763,1311685.3278153157,2,Rented,5540000.0,1197.0,Periphery / Growth Corridor,35.8,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2025-08-04,0,0,0,0,0.1385,Low,0,0.0,Inlier
CUST_12380,35,Female,IT & Software,Kolkata,136700.0,1640400.0,4,Rented,7270000.0,1289.9384796554377,Suburbs,20.9,Investment,1,1-3 years,Channel Partner / Broker,2025-03-13,1,1,0,0,0.0973,Low,0,0.0,Inlier
CUST_13003,26,Female,BFSI & Banking,Mumbai,65000.0,780000.0,3,Rented,2760000.0,600.0,Periphery / Growth Corridor,40.9,Self-use,1,1-3 years,Print / Newspaper Ad,2024-06-12,1,1,0,0,0.0983,Low,0,0.0,Inlier
CUST_15471,29,Male,Retail & Commerce,Mumbai,73600.0,883200.0,3,Living with Parents,2420000.0,600.0,Suburbs,23.2,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-02-08,0,1,1,1,0.8557,High,1,2290000.0,Inlier
CUST_14657,35,Male,Healthcare & Doctor,Gurugram,54700.0,656400.0,3,Rented,3140000.0,1000.0,Suburbs,29.1,Self-use,1,0-6 months,Google & Social Media Ads,2024-01-24,0,0,0,1,0.3978,Medium,1,3060000.0,Inlier
CUST_15241,41,Male,Education & Academic,Mumbai,94800.0,1137600.0,5,Rented,4750000.0,1129.1116735087048,Suburbs,23.1,Self-use,1,1-3 years,Channel Partner / Broker,2024-04-18,0,0,0,1,0.0858,Low,1,4640000.0,Inlier
CUST_13711,27,Male,IT & Software,Noida,34600.0,415200.0,3,Owned Flat/House,2000000.0,900.0,Suburbs,20.0,Self-use,1,>3 years,Google & Social Media Ads,2024-03-03,0,0,0,0,0.0514,Low,0,0.0,Inlier
CUST_12253,47,Male,BFSI & Banking,Delhi,212200.0,2546400.0,4,Living with Parents,15988804.106638972,1500.0,Periphery / Growth Corridor,33.1,Investment,1,6-12 months,Google & Social Media Ads,2024-03-11,0,0,0,0,0.1221,Low,0,0.0,Inlier
CUST_13648,41,Male,IT & Software,Noida,207000.0,2484000.0,4,Owned Flat/House,11010000.0,1494.0,Within City Limits,17.0,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-07-10,1,1,0,0,0.1917,Low,0,0.0,Inlier
CUST_18744,51,Male,Government & PSU,Bengaluru,309100.0,3709200.0,4,Living with Parents,17030000.0,3404.482080805248,Within City Limits,8.0,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-05-03,1,1,1,1,0.8815,High,1,16360000.0,Inlier
CUST_18296,33,Male,Education & Academic,Bengaluru,65900.0,790800.0,2,Rented,3240000.0,993.7587034182767,Periphery / Growth Corridor,37.8,Self-use,1,0-6 months,Google & Social Media Ads,2024-03-15,0,1,1,1,0.99,High,1,3050000.0,Inlier
CUST_17206,29,Female,IT & Software,Bengaluru,43600.0,523200.0,4,Rented,2400000.0,902.719641903511,Periphery / Growth Corridor,26.9,Self-use,1,>3 years,Magicbricks / Real Estate Portal,2024-07-26,0,0,0,0,0.0129,Low,0,0.0,Inlier
CUST_12877,44,Male,IT & Software,Mumbai,74500.0,894000.0,4,Living with Parents,4410000.0,1200.0,Suburbs,19.2,Investment,0,1-3 years,Channel Partner / Broker,2024-11-19,0,1,0,1,0.8684,High,1,4360000.0,Inlier
CUST_12096,31,Female,Retail & Commerce,Ahmedabad,28000.0,336000.0,4,Rented,2000000.0,900.0,Periphery / Growth Corridor,23.33331247049491,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-06-09,0,0,0,1,0.1641,Low,1,1960000.0,Inlier
CUST_18828,39,Female,IT & Software,Pune,120900.0,1450800.0,4,Owned Flat/House,6620000.0,1000.0,Periphery / Growth Corridor,42.3,Self-use,1,>3 years,Magicbricks / Real Estate Portal,2024-06-19,1,1,0,0,0.0465,Low,0,0.0,Inlier
CUST_16266,48,Male,Healthcare & Doctor,Ahmedabad,365200.0,4382400.0,4,Rented,14420000.0,1800.0,City Centre,6.8,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-02-24,1,1,0,1,0.09,Low,1,14170000.0,Inlier
CUST_15029,36,Male,IT & Software,Delhi,154600.0,1855200.0,3,Owned Flat/House,8060000.0,1800.0,Within City Limits,14.0,Self-use,1,6-12 months,Channel Partner / Broker,2024-07-24,0,1,1,1,0.8236,High,1,7670000.0,Inlier
CUST_19212,66,Male,Retired,Noida,113999.99999999999,1367999.9999999998,6,Owned Flat/House,4650000.0,1000.0,City Centre,3.5,Investment,1,1-3 years,Print / Newspaper Ad,2024-07-08,0,0,0,1,0.0692,Low,1,4530000.0,Inlier
CUST_21428,35,Female,IT & Software,Ahmedabad,168300.0,2019600.0,4,Living with Parents,7670000.0,1800.0,City Centre,2.9,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-04-13,0,0,0,0,0.3098,Low,0,0.0,Inlier
CUST_13342,26,Male,Retail & Commerce,Bengaluru,51400.0,616800.0,3,Rented,2240000.0,1000.0,Within City Limits,12.6,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-01-15,1,1,0,0,0.5973,Medium,0,0.0,Inlier
CUST_19071,66,Male,Real Estate & Construction,Noida,494600.0,5935200.0,7,Rented,27120000.0,3000.0,Periphery / Growth Corridor,23.57991392503275,Investment,1,0-6 months,Channel Partner / Broker,2025-04-15,0,0,0,0,0.3067,Low,0,0.0,Outlier
CUST_11756,48,Male,BFSI & Banking,Bengaluru,349100.0,4189200.0,4,Rented,12660000.0,1800.0,Suburbs,25.8,Investment,1,>3 years,Magicbricks / Real Estate Portal,2025-04-02,1,1,0,0,0.1363,Low,0,0.0,Inlier
CUST_13662,18,Female,Government & PSU,Pune,118000.0,1416000.0,3,Living with Parents,4120000.0,1800.0,Periphery / Growth Corridor,37.9,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2024-06-14,0,1,1,1,0.9824,High,1,3910000.0,Inlier
CUST_13665,42,Male,Real Estate & Construction,Hyderabad,67800.0,813600.0,4,Owned Flat/House,2340000.0,900.0,Periphery / Growth Corridor,44.9,Investment,0,0-6 months,Magicbricks / Real Estate Portal,2024-10-08,0,1,0,0,0.6365,Medium,0,0.0,Inlier
CUST_21719,44,Female,IT & Software,Kolkata,134000.0,1608000.0,5,Owned Flat/House,6380000.0,1000.0,Within City Limits,16.4,Investment,1,1-3 years,Print / Newspaper Ad,2024-07-07,1,1,0,0,0.0862,Low,0,0.0,Inlier
CUST_11721,30,Female,Manufacturing & Engg,Delhi,66400.0,796800.0,2,Rented,2750000.0,900.0,City Centre,7.2,Self-use,1,6-12 months,Magicbricks / Real Estate Portal,2024-08-26,0,0,0,0,0.4294,Medium,0,0.0,Inlier
CUST_15148,38,Male,IT & Software,Chennai,111200.0,1334400.0,4,Rented,3650000.0,900.0,Periphery / Growth Corridor,26.9,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-03-27,0,0,0,0,0.085,Low,0,0.0,Inlier
CUST_14491,44,Female,Manufacturing & Engg,Kolkata,44600.0,535200.0,5,Living with Parents,2270000.0,1200.0,Suburbs,25.9,Investment,0,0-6 months,Magicbricks / Real Estate Portal,2024-07-06,0,1,1,0,0.8264,High,0,0.0,Inlier
CUST_18916,36,Female,IT & Software,Hyderabad,140900.0,1690800.0,4,Owned Flat/House,5790000.0,1200.0,Suburbs,26.2,Investment,1,>3 years,Magicbricks / Real Estate Portal,2024-01-19,1,1,0,0,0.0466,Low,0,0.0,Inlier
CUST_17372,48,Male,Self-Employed / Business,Delhi,118600.0,1423200.0,5,Owned Flat/House,6120000.0,1200.0,Periphery / Growth Corridor,30.7,Investment,1,0-6 months,Print / Newspaper Ad,2024-09-20,0,1,1,1,0.8316,High,1,5960000.0,Inlier
CUST_21007,66,Male,IT & Software,Gurugram,300000.0,3600000.0,2,Rented,11420000.0,1800.0,Suburbs,28.9,Investment,0,0-6 months,Google & Social Media Ads,2025-01-21,1,1,0,1,0.683,High,1,11300000.0,Inlier
CUST_11888,33,Male,Healthcare & Doctor,Bengaluru,78600.0,943200.0,2,Owned Flat/House,2530000.0,1000.0,Suburbs,17.7,Self-use,1,6-12 months,Google & Social Media Ads,2025-01-04,0,0,0,0,0.1324,Low,0,0.0,Inlier
CUST_15059,32,Male,Retail & Commerce,Mumbai,83400.0,1000800.0,2,Rented,3450000.0,900.0,Suburbs,27.0,Investment,1,6-12 months,Google & Social Media Ads,2025-01-22,0,1,0,1,0.5414,Medium,1,3420000.0,Inlier
CUST_14920,34,Male,Government & PSU,Delhi,66600.0,799200.0,3,Rented,3140000.0,900.0,Periphery / Growth Corridor,33.2,Self-use,0,0-6 months,Magicbricks / Real Estate Portal,2024-09-25,0,1,1,1,0.9515,High,1,2960000.0,Inlier
CUST_13554,30,Female,Retail & Commerce,Kolkata,77600.0,931200.0,5,Rented,2500000.0,1035.9107925084477,Periphery / Growth Corridor,41.9,Investment,1,0-6 months,Channel Partner / Broker,2024-10-12,0,0,0,1,0.229,Low,1,2470000.0,Inlier
CUST_19322,29,Male,IT & Software,Kolkata,123000.0,1476000.0,3,Rented,7210000.0,1200.0,Within City Limits,16.3,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-05-25,1,1,0,1,0.5981,Medium,1,7170000.0,Inlier
CUST_16570,35,Male,IT & Software,Noida,115900.0,1390800.0,5,Owned Flat/House,5870000.0,1200.0,Periphery / Growth Corridor,39.1,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2025-01-22,0,0,0,1,0.4408,Medium,1,5730000.0,Inlier
CUST_21019,35,Female,IT & Software,Mumbai,65000.0,780000.0,5,Living with Parents,3410000.0,600.0,Within City Limits,10.0,Self-use,1,0-6 months,Google & Social Media Ads,2025-05-10,0,0,0,0,0.1848,Low,0,0.0,Inlier
CUST_21136,35,Male,Government & PSU,Mumbai,88300.0,1059600.0,3,Rented,4500000.0,1500.0,Suburbs,25.2,Self-use,1,0-6 months,Channel Partner / Broker,2025-04-27,0,1,0,0,0.6794,High,0,0.0,Inlier
CUST_16861,41,Male,IT & Software,Ahmedabad,78500.0,942000.0,5,Rented,9196984.332121067,600.0,Suburbs,17.0,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-08-18,0,1,1,1,0.9498,High,1,2450000.0,Inlier
CUST_16173,52,Male,Education & Academic,Noida,158000.0,1896000.0,3,Rented,5210000.0,1197.0,Periphery / Growth Corridor,44.3,Investment,1,0-6 months,Channel Partner / Broker,2025-04-05,0,1,1,1,0.99,High,1,5090000.0,Inlier
CUST_16797,64,Male,Manufacturing & Engg,Gurugram,535803.0000000001,6429636.000000002,3,Rented,32938671.26011561,2394.0,Within City Limits,8.2,Investment,1,>3 years,Channel Partner / Broker,2024-08-20,0,0,0,0,0.0172,Low,0,0.0,Outlier
CUST_13847,53,Male,Self-Employed / Business,Noida,168000.0,2016000.0,2,Rented,8190000.0,1800.0,Periphery / Growth Corridor,37.2,Investment,1,1-3 years,Magicbricks / Real Estate Portal,2024-05-14,0,0,0,1,0.0459,Low,1,8170000.0,Inlier
CUST_21339,27,Female,Government & PSU,Chennai,35900.0,430800.0,3,Living with Parents,2000000.0,900.0,Periphery / Growth Corridor,37.3,Investment,1,0-6 months,Direct Walk-in / Exhibition,2024-11-24,0,1,0,1,0.4719,Medium,1,1940000.0,Inlier
CUST_20992,18,Male,Healthcare & Doctor,Mumbai,102300.0,1227600.0,1,Living with Parents,5930000.0,1200.0,Suburbs,3.7,Self-use,1,6-12 months,Google & Social Media Ads,2024-09-30,1,1,1,1,0.5868,Medium,1,5770000.0,Inlier
CUST_14240,26,Female,Retail & Commerce,Chennai,28000.0,336000.0,3,Rented,2000000.0,1000.0,Suburbs,15.3,Self-use,1,0-6 months,Magicbricks / Real Estate Portal,2024-01-16,1,1,0,0,0.5928,Medium,0,0.0,Inlier
